budget,original_title,release_date,revenue,runtime,vote_average,actor1,actor2,actor3,director,genre,profit
130000000,The Hunger Games: Catching Fire,2013-11-15,847423452,146.0,7.4,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Francis Lawrence,Science Fiction,717.0
135000000,Home,2015-03-18,368871007,94.0,6.8,Jim Parsons,Rihanna,Steve Martin,Tim Johnson,Comedy,234.0
132000000,War of the Worlds,2005-06-28,591739379,116.0,6.2,Tom Cruise,Dakota Fanning,Miranda Otto,Steven Spielberg,Thriller,460.0
130000000,Bad Boys II,2003-07-18,273339556,147.0,6.3,Martin Lawrence,Will Smith,Jordi Mollà,Michael Bay,Adventure,143.0
130000000,Puss in Boots,2011-10-28,554987477,90.0,6.4,Antonio Banderas,Salma Hayek,Zach Galifianakis,Chris Miller,Action,425.0
110000000,Salt,2010-07-21,293329073,100.0,6.2,Angelina Jolie,Liev Schreiber,Chiwetel Ejiofor,Phillip Noyce,Mystery,183.0
125000000,Noah,2014-03-20,362637473,139.0,5.6,Russell Crowe,Jennifer Connelly,Emma Watson,Darren Aronofsky,Adventure,238.0
130000000,The Adventures of Tintin,2011-10-25,371940071,107.0,6.7,Jamie Bell,Andy Serkis,Daniel Craig,Steven Spielberg,Animation,242.0
130000000,Harry Potter and the Prisoner of Azkaban,2004-05-31,789804554,141.0,7.7,Daniel Radcliffe,Rupert Grint,Emma Watson,Alfonso Cuarón,Family,660.0
130000000,Australia,2008-11-18,49554002,165.0,6.3,Nicole Kidman,Hugh Jackman,Essie Davis,Baz Luhrmann,Drama,-80.0
130000000,After Earth,2013-05-30,243843127,100.0,5.0,Jaden Smith,Will Smith,Sophie Okonedo,M. Night Shyamalan,Adventure,114.0
127500000,Dinosaur,2000-05-19,354248063,82.0,6.2,D. B. Sweeney,Alfre Woodard,Ossie Davis,Ralph Zondag,Animation,227.0
127000000,Night at the Museum: Secret of the Tomb,2014-12-17,349424282,97.0,6.1,Ben Stiller,Rami Malek,Rebel Wilson,Shawn Levy,Fantasy,222.0
130000000,Megamind,2010-10-28,321887208,95.0,6.7,Will Ferrell,Brad Pitt,Tina Fey,Tom McGrath,Action,192.0
125000000,Harry Potter and the Philosopher's Stone,2001-11-16,976475550,152.0,7.5,Daniel Radcliffe,Rupert Grint,Emma Watson,Chris Columbus,Fantasy,851.0
130000000,R.I.P.D.,2013-07-18,61648500,96.0,5.4,Jeff Bridges,Ryan Reynolds,Kevin Bacon,Robert Schwentke,Crime,-68.0
140000000,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,655011224,143.0,7.5,Johnny Depp,Geoffrey Rush,Orlando Bloom,Gore Verbinski,Fantasy,515.0
125000000,The Hunger Games: Mockingjay - Part 1,2014-11-18,752100229,123.0,6.6,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Francis Lawrence,Science Fiction,627.0
125000000,The Da Vinci Code,2006-05-17,767820459,149.0,6.5,Tom Hanks,Audrey Tautou,Ian McKellen,Ron Howard,Thriller,643.0
103000000,Rio 2,2014-03-19,500188435,102.0,6.3,Jesse Eisenberg,Anne Hathaway,Leslie Mann,Carlos Saldanha,Comedy,397.0
110000000,X2,2003-04-24,407711549,133.0,6.8,Patrick Stewart,Hugh Jackman,Ian McKellen,Bryan Singer,Thriller,298.0
125000000,Fast Five,2011-04-20,626137675,130.0,7.1,Vin Diesel,Paul Walker,Jordana Brewster,Justin Lin,Action,501.0
125000000,Sherlock Holmes: A Game of Shadows,2011-11-22,334615000,129.0,7.0,Robert Downey Jr.,Jude Law,Jared Harris,Guy Ritchie,Action,210.0
125000000,Clash of the Titans,2010-04-01,232713139,106.0,5.6,Sam Worthington,Liam Neeson,Ralph Fiennes,Louis Leterrier,Fantasy,108.0
65000000,Total Recall,1990-06-01,261317921,113.0,7.1,Arnold Schwarzenegger,Sharon Stone,Rachel Ticotin,Paul Verhoeven,Action,196.0
160000000,The 13th Warrior,1999-08-27,61698899,102.0,6.4,Antonio Banderas,Vladimir Kulich,Dennis Storhøi,John McTiernan,Action,-98.0
130000000,The Bourne Legacy,2012-08-08,276572938,120.0,6.0,Jeremy Renner,Rachel Weisz,Edward Norton,Tony Gilroy,Thriller,147.0
125000000,Batman & Robin,1997-06-20,238207122,125.0,4.2,George Clooney,Chris O'Donnell,Arnold Schwarzenegger,Joel Schumacher,Action,113.0
123000000,How the Grinch Stole Christmas,2000-11-17,345141403,104.0,6.2,Jim Carrey,Taylor Momsen,Jeffrey Tambor,Ron Howard,Comedy,222.0
125000000,The Day After Tomorrow,2004-05-26,544272402,124.0,6.2,Dennis Quaid,Jake Gyllenhaal,Emmy Rossum,Roland Emmerich,Thriller,419.0
125000000,Mission: Impossible II,2000-05-24,546388105,123.0,5.9,Tom Cruise,Dougray Scott,Thandie Newton,John Woo,Adventure,421.0
120000000,The Perfect Storm,2000-03-15,325756637,130.0,6.2,George Clooney,Mark Wahlberg,Diane Lane,Wolfgang Petersen,Drama,206.0
130000000,4: Rise of the Silver Surfer,2007-06-13,289047763,92.0,5.4,Ioan Gruffudd,Jessica Alba,Chris Evans,Tim Story,Adventure,159.0
120000000,Life of Pi,2012-11-20,609016565,127.0,7.2,Suraj Sharma,Irrfan Khan,Ayush Tandon,Ang Lee,Drama,489.0
110000000,Ghost Rider,2007-02-16,228738393,114.0,5.2,Nicolas Cage,Eva Mendes,Wes Bentley,Mark Steven Johnson,Action,119.0
120000000,Jason Bourne,2016-07-27,415484914,123.0,5.9,Matt Damon,Alicia Vikander,Tommy Lee Jones,Paul Greengrass,Action,295.0
120000000,Charlie's Angels: Full Throttle,2003-06-27,259175788,106.0,5.2,Cameron Diaz,Drew Barrymore,Lucy Liu,McG,Adventure,139.0
130000000,Prometheus,2012-05-30,403170142,124.0,6.3,Noomi Rapace,Michael Fassbender,Guy Pearce,Ridley Scott,Adventure,273.0
120000000,Stuart Little 2,2002-07-19,169956806,78.0,5.4,Michael J. Fox,Geena Davis,Hugh Laurie,Rob Minkoff,Family,50.0
115000000,Elysium,2013-08-07,286140700,109.0,6.4,Matt Damon,Jodie Foster,,Neill Blomkamp,Thriller,171.0
105000000,The Chronicles of Riddick,2004-06-11,115772733,119.0,6.3,Vin Diesel,Thandie Newton,Karl Urban,David Twohy,Action,11.0
120000000,RoboCop,2014-01-30,242688965,102.0,5.7,Joel Kinnaman,Gary Oldman,Michael Keaton,José Padilha,Action,123.0
120000000,Speed Racer,2008-05-09,93945766,135.0,5.7,Emile Hirsch,Christina Ricci,Matthew Fox,Lilly Wachowski,Science Fiction,-26.0
120000000,How Do You Know,2010-12-17,48668907,121.0,4.9,Reese Witherspoon,Paul Rudd,Owen Wilson,James L. Brooks,Comedy,-71.0
117000000,Knight and Day,2010-06-15,261930431,109.0,5.9,Tom Cruise,Cameron Diaz,Peter Sarsgaard,James Mangold,Comedy,145.0
120000000,Oblivion,2013-04-10,286168572,124.0,6.4,Tom Cruise,Morgan Freeman,Olga Kurylenko,Joseph Kosinski,Science Fiction,166.0
113000000,Star Wars: Episode III - Revenge of the Sith,2005-05-17,850000000,140.0,7.1,Ewan McGregor,Natalie Portman,Hayden Christensen,George Lucas,Science Fiction,737.0
120000000,Star Wars: Episode II - Attack of the Clones,2002-05-15,649398328,142.0,6.4,Ewan McGregor,Natalie Portman,Hayden Christensen,George Lucas,Science Fiction,529.0
115000000,"Monsters, Inc.",2001-11-01,562816256,92.0,7.5,John Goodman,Billy Crystal,Mary Gibbs,Pete Docter,Comedy,448.0
120000000,The Wolverine,2013-07-23,415440673,126.0,6.3,Hugh Jackman,Hiroyuki Sanada,Famke Janssen,James Mangold,Action,295.0
115000000,Star Wars: Episode I - The Phantom Menace,1999-05-19,924317558,136.0,6.3,Liam Neeson,Ewan McGregor,Natalie Portman,George Lucas,Adventure,809.0
135000000,The Croods,2013-03-20,585178928,98.0,6.8,Nicolas Cage,Emma Stone,Ryan Reynolds,Chris Sanders,Family,450.0
97250400,Astérix aux Jeux Olympiques,2008-01-13,132900000,116.0,5.0,Clovis Cornillac,Gérard Depardieu,Franck Dubosc,Thomas Langmann,Family,36.0
115000000,Windtalkers,2002-06-14,77628265,134.0,5.8,Nicolas Cage,Adam Beach,Peter Stormare,John Woo,Action,-37.0
115000000,The Huntsman: Winter's War,2016-04-06,164602163,114.0,6.0,Chris Hemsworth,Charlize Theron,Emily Blunt,Cedric Nicolas-Troyan,Drama,50.0
125000000,Teenage Mutant Ninja Turtles,2014-08-07,477200000,101.0,5.8,Megan Fox,Will Arnett,William Fichtner,Jonathan Liebesman,Science Fiction,352.0
105000000,Gravity,2013-09-27,716392705,91.0,7.3,Sandra Bullock,George Clooney,Ed Harris,Alfonso Cuarón,Science Fiction,611.0
116000000,Dante's Peak,1997-02-07,178127760,108.0,5.7,Pierce Brosnan,Linda Hamilton,Jamie Renée Smith,Roger Donaldson,Adventure,62.0
135000000,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,245623848,112.0,5.8,Megan Fox,Stephen Amell,Will Arnett,Dave Green,Fantasy,111.0
120000000,Fantastic Four,2015-08-05,167977596,100.0,4.4,Miles Teller,Kate Mara,Michael B. Jordan,Josh Trank,Adventure,48.0
110000000,Night at the Museum,2006-10-20,574480841,108.0,6.3,Ben Stiller,Jake Cherry,Carla Gugino,Shawn Levy,Action,464.0
110000000,San Andreas,2015-05-27,470490832,114.0,6.0,Dwayne Johnson,Alexandra Daddario,Carla Gugino,Brad Peyton,Drama,360.0
110000000,Tomorrow Never Dies,1997-12-11,333011068,119.0,6.0,Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,Roger Spottiswoode,Action,223.0
110000000,The Patriot,2000-06-28,215294342,165.0,6.8,Mel Gibson,Heath Ledger,Joely Richardson,Roland Emmerich,Drama,105.0
110000000,Ocean's Twelve,2004-12-09,362744280,125.0,6.4,George Clooney,Brad Pitt,Catherine Zeta-Jones,Steven Soderbergh,Thriller,253.0
110000000,Mr. & Mrs. Smith,2005-06-07,478207520,120.0,6.5,Angelina Jolie,Brad Pitt,Vince Vaughn,Doug Liman,Comedy,368.0
110000000,Insurgent,2015-03-18,295238201,119.0,6.2,Shailene Woodley,Theo James,Kate Winslet,Robert Schwentke,Science Fiction,185.0
116000000,The Aviator,2004-12-17,102000000,170.0,7.0,Leonardo DiCaprio,Cate Blanchett,Kate Beckinsale,Martin Scorsese,Drama,-14.0
112000000,Gulliver's Travels,2010-12-25,237382724,85.0,4.9,Jack Black,Amanda Peet,Emily Blunt,Rob Letterman,Comedy,125.0
120000000,The Green Hornet,2011-01-12,227817248,119.0,5.5,Seth Rogen,Jay Chou,Christoph Waltz,Michel Gondry,Comedy,108.0
110000000,300: Rise of an Empire,2014-03-05,337580051,102.0,6.1,Sullivan Stapleton,Eva Green,Lena Headey,Noam Murro,War,228.0
110000000,The Smurfs,2011-07-29,563749323,103.0,5.5,Hank Azaria,Neil Patrick Harris,Jayma Mays,Raja Gosnell,Adventure,454.0
110000000,Home on the Range,2004-04-02,103951461,76.0,5.7,Roseanne Barr,Judi Dench,Jennifer Tilly,Will Finn,Animation,-6.0
110000000,Allegiant,2016-03-09,179246868,121.0,5.9,Shailene Woodley,Theo James,Zoë Kravitz,Robert Schwentke,Adventure,69.0
110000000,Real Steel,2011-09-28,299268508,127.0,6.6,Hugh Jackman,Dakota Goyo,Evangeline Lilly,Shawn Levy,Drama,189.0
105000000,The Smurfs 2,2013-07-30,347434178,105.0,5.5,Hank Azaria,Neil Patrick Harris,Brendan Gleeson,Raja Gosnell,Comedy,242.0
160000000,Speed 2: Cruise Control,1997-06-13,164508066,121.0,4.1,Sandra Bullock,Jason Patric,Willem Dafoe,Jan de Bont,Action,5.0
110000000,Ender's Game,2013-10-23,125537191,114.0,6.6,Asa Butterfield,Harrison Ford,Hailee Steinfeld,Gavin Hood,Science Fiction,16.0
110000000,Live Free or Die Hard,2007-06-20,383531464,128.0,6.4,Bruce Willis,Justin Long,Timothy Olyphant,Len Wiseman,Thriller,274.0
93000000,The Lord of the Rings: The Fellowship of the Ring,2001-12-18,871368364,178.0,8.0,Elijah Wood,Ian McKellen,Cate Blanchett,Peter Jackson,Action,778.0
110000000,Around the World in 80 Days,2004-06-16,72178895,120.0,5.7,Jackie Chan,Steve Coogan,Cécile de France,Frank Coraci,Action,-38.0
107000000,Ali,2001-12-11,87713825,157.0,6.7,Will Smith,Jamie Foxx,Jon Voight,Michael Mann,Drama,-19.0
0,The Cat in the Hat,2003-11-21,0,82.0,4.9,Mike Myers,Dakota Fanning,Spencer Breslin,Bo Welch,Family,0.0
120000000,"I, Robot",2004-07-15,347234916,115.0,6.7,Will Smith,Bridget Moynahan,Alan Tudyk,Alex Proyas,Action,227.0
130000000,Kingdom of Heaven,2005-05-03,211643158,144.0,6.6,Orlando Bloom,Eva Green,Jeremy Irons,Ridley Scott,Drama,82.0
133000000,Stuart Little,1999-12-17,300135367,84.0,5.8,Michael J. Fox,Geena Davis,Hugh Laurie,Rob Minkoff,Fantasy,167.0
105000000,The Princess and the Frog,2009-12-08,267045765,97.0,6.7,Anika Noni Rose,Bruno Campos,Keith David,Ron Clements,Family,162.0
108000000,The Martian,2015-09-30,630161890,141.0,7.6,Matt Damon,Jessica Chastain,Kristen Wiig,Ridley Scott,Science Fiction,522.0
126000000,The Island,2005-07-20,162949164,136.0,6.5,Ewan McGregor,Scarlett Johansson,Djimon Hounsou,Michael Bay,Thriller,37.0
90000000,Town & Country,2001-04-27,10372291,104.0,3.7,Warren Beatty,Diane Keaton,Goldie Hawn,Peter Chelsom,Romance,-80.0
90000000,Gone in Sixty Seconds,2000-06-09,237202299,118.0,6.1,Nicolas Cage,Angelina Jolie,Giovanni Ribisi,Dominic Sena,Action,147.0
103000000,Gladiator,2000-05-01,457640427,155.0,7.9,Russell Crowe,Joaquin Phoenix,Connie Nielsen,Ridley Scott,Adventure,355.0
102000000,Minority Report,2002-06-20,358372926,145.0,7.1,Tom Cruise,Colin Farrell,Samantha Morton,Steven Spielberg,Thriller,256.0
100000000,Harry Potter and the Chamber of Secrets,2002-11-13,876688482,161.0,7.4,Daniel Radcliffe,Rupert Grint,Emma Watson,Chris Columbus,Fantasy,777.0
150000000,Casino Royale,2006-11-14,599045960,144.0,7.3,Daniel Craig,Eva Green,Mads Mikkelsen,Martin Campbell,Adventure,449.0
100000000,Planet of the Apes,2001-07-25,362211740,119.0,5.6,Mark Wahlberg,Tim Roth,Helena Bonham Carter,Tim Burton,Thriller,262.0
100000000,Terminator 2: Judgment Day,1991-07-01,520000000,137.0,7.7,Arnold Schwarzenegger,Linda Hamilton,Robert Patrick,James Cameron,Science Fiction,420.0
80000000,Public Enemies,2009-07-01,214104620,140.0,6.5,Christian Bale,Johnny Depp,Giovanni Ribisi,Michael Mann,History,134.0
100000000,American Gangster,2007-11-02,266465037,157.0,7.4,Denzel Washington,Russell Crowe,Chiwetel Ejiofor,Ridley Scott,Drama,166.0
115000000,True Lies,1994-07-14,378882411,141.0,6.8,Arnold Schwarzenegger,Jamie Lee Curtis,Tom Arnold,James Cameron,Action,264.0
100000000,The Taking of Pelham 1 2 3,2009-06-11,150166126,106.0,6.2,Denzel Washington,John Travolta,Luis Guzmán,Tony Scott,Thriller,50.0
100000000,Little Fockers,2010-12-21,310650585,98.0,5.4,Robert De Niro,Ben Stiller,Owen Wilson,Paul Weitz,Romance,211.0
100000000,The Other Guys,2010-08-06,170432927,107.0,6.1,Will Ferrell,Mark Wahlberg,Eva Mendes,Adam McKay,Crime,70.0
100000000,Eraser,1996-06-21,242295562,115.0,5.6,Arnold Schwarzenegger,James Caan,Vanessa Williams,Chuck Russell,Mystery,142.0
100000000,Django Unchained,2012-12-25,425368238,165.0,7.8,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Quentin Tarantino,Drama,325.0
100000000,The Hunchback of Notre Dame,1996-06-21,100138851,91.0,6.8,Tom Hulce,Demi Moore,Tony Jay,Gary Trousdale,Animation,0.0
100000000,The Emperor's New Groove,2000-12-09,169327687,78.0,7.2,David Spade,,John Goodman,Mark Dindal,Comedy,69.0
100000000,The Expendables 2,2012-08-08,312573423,103.0,6.1,Sylvester Stallone,Jason Statham,Dolph Lundgren,Simon West,Adventure,213.0
100000000,National Treasure,2004-11-19,347451894,131.0,6.4,Nicolas Cage,Diane Kruger,Justin Bartha,Jon Turteltaub,Thriller,247.0
100000000,Eragon,2006-12-14,249288105,104.0,4.9,Ed Speleers,Jeremy Irons,Sienna Guillory,Stefen Fangmeier,Adventure,149.0
100000000,Where the Wild Things Are,2009-10-16,100086793,101.0,6.4,Max Records,Catherine Keener,Lauren Ambrose,Spike Jonze,Family,0.0
100000000,Epic,2013-05-15,268426634,102.0,6.4,Josh Hutcherson,Amanda Seyfried,Colin Farrell,Chris Wedge,Family,168.0
100000000,The Tourist,2010-12-08,278731369,103.0,6.0,Johnny Depp,Angelina Jolie,Paul Bettany,Florian Henckel von Donnersmarck,Thriller,179.0
100000000,End of Days,1999-11-24,211989043,121.0,5.5,Arnold Schwarzenegger,Gabriel Byrne,Kevin Pollak,Peter Hyams,Horror,112.0
100000000,Blood Diamond,2006-12-07,170877916,143.0,7.3,Leonardo DiCaprio,Djimon Hounsou,Jennifer Connelly,Edward Zwick,Drama,71.0
100000000,The Wolf of Wall Street,2013-12-25,392000694,180.0,7.9,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Martin Scorsese,Drama,292.0
100000000,Batman Forever,1995-05-31,336529144,121.0,5.2,Val Kilmer,Tommy Lee Jones,Chris O'Donnell,Joel Schumacher,Action,237.0
105000000,Starship Troopers,1997-11-06,121214377,129.0,6.7,Casper Van Dien,Dina Meyer,Denise Richards,Paul Verhoeven,Action,16.0
102000000,Cloud Atlas,2012-10-26,130482868,172.0,6.6,Tom Hanks,Halle Berry,Jim Broadbent,Tom Tykwer,Drama,28.0
80000000,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,140073390,97.0,6.5,Emily Barclay,Abbie Cornish,Essie Davis,Zack Snyder,Adventure,60.0
100000000,Catwoman,2004-07-22,82102379,104.0,4.2,Halle Berry,Benjamin Bratt,Sharon Stone,Pitof,Crime,-18.0
100000000,Hercules,2014-07-23,243400000,99.0,5.6,Dwayne Johnson,Ian McShane,John Hurt,Brett Ratner,Action,143.0
140000000,Treasure Planet,2002-11-26,109578115,95.0,7.2,Joseph Gordon-Levitt,Brian Murray,David Hyde Pierce,Ron Clements,Adventure,-30.0
100000000,Land of the Lost,2009-06-05,68688831,102.0,5.3,Will Ferrell,Anna Friel,Danny McBride,Brad Silberling,Science Fiction,-31.0
90000000,The Expendables 3,2014-08-04,206172544,127.0,6.1,Sylvester Stallone,Jason Statham,Harrison Ford,Patrick Hughes,Adventure,116.0
105000000,Point Break,2015-12-03,133718711,114.0,5.5,Edgar Ramírez,Luke Bracey,Teresa Palmer,Ericson Core,Action,29.0
84000000,Son of the Mask,2005-02-18,0,94.0,3.6,Jamie Kennedy,Alan Cumming,Traylor Howard,Lawrence Guterman,Fantasy,-84.0
100000000,In the Heart of the Sea,2015-11-20,93820758,122.0,6.5,Chris Hemsworth,Benjamin Walker,Cillian Murphy,Ron Howard,Thriller,-6.0
100000000,The Adventures of Pluto Nash,2002-08-15,7103973,95.0,4.4,Eddie Murphy,Randy Quaid,Rosario Dawson,Ron Underwood,Action,-93.0
100000000,Green Zone,2010-03-11,94882889,115.0,6.4,Matt Damon,Greg Kinnear,Brendan Gleeson,Paul Greengrass,Action,-5.0
99000000,The Peanuts Movie,2015-11-05,246233113,88.0,6.5,,Noah Schnapp,Bill Melendez,Steve Martino,Animation,147.0
10000000,The Spanish Prisoner,1997-09-08,13835130,110.0,7.1,Steve Martin,Campbell Scott,Ben Gazzara,David Mamet,Mystery,4.0
98000000,The Mummy Returns,2001-04-28,433013274,130.0,6.0,Brendan Fraser,Rachel Weisz,John Hannah,Stephen Sommers,Fantasy,335.0
100000000,Gangs of New York,2002-12-14,193772504,167.0,7.1,Leonardo DiCaprio,Daniel Day-Lewis,Cameron Diaz,Martin Scorsese,Crime,94.0
94000000,金陵十三釵,2011-12-15,95311434,145.0,7.1,Christian Bale,Ni Ni,Tong Dawei,Zhang Yimou,Drama,1.0
85000000,Surf's Up,2007-06-08,149044513,85.0,5.9,Shia LaBeouf,Jeff Bridges,Zooey Deschanel,Ash Brannon,Animation,64.0
90000000,The Stepford Wives,2004-06-10,102000000,93.0,5.4,Nicole Kidman,Matthew Broderick,Bette Midler,Frank Oz,Action,12.0
92000000,Black Hawk Down,2001-12-28,172989651,144.0,7.2,Josh Hartnett,Ewan McGregor,Jason Isaacs,Ridley Scott,History,81.0
0,The Campaign,2012-08-09,104907746,85.0,5.6,Will Ferrell,Zach Galifianakis,Dylan McDermott,Jay Roach,Comedy,105.0
90000000,The Fifth Element,1997-05-07,263920180,126.0,7.3,Bruce Willis,Gary Oldman,Ian Holm,Luc Besson,Thriller,174.0
100000000,Sex and the City 2,2010-05-26,288347692,146.0,5.4,Sarah Jessica Parker,Kristin Davis,Cynthia Nixon,Michael Patrick King,Romance,188.0
95000000,The Road to El Dorado,2000-03-31,76432727,89.0,7.0,Kenneth Branagh,Kevin Kline,Rosie Perez,Don Michael Paul,Family,-19.0
95000000,Ice Age: Continental Drift,2012-06-26,877244782,88.0,6.2,John Leguizamo,Ray Romano,Chris Wedge,Steve Martino,Animation,782.0
95000000,Cinderella,2015-03-12,543514353,105.0,6.7,Lily James,Cate Blanchett,Richard Madden,Kenneth Branagh,Drama,449.0
65000000,The Lovely Bones,2009-12-26,93525586,136.0,6.6,Rachel Weisz,Mark Wahlberg,Susan Sarandon,Peter Jackson,Fantasy,29.0
94000000,Finding Nemo,2003-05-30,940335536,100.0,7.6,Albert Brooks,Ellen DeGeneres,Alexander Gould,Andrew Stanton,Family,846.0
94000000,The Lord of the Rings: The Return of the King,2003-12-01,1118888979,201.0,8.1,Elijah Wood,Ian McKellen,Viggo Mortensen,Peter Jackson,Adventure,1025.0
79000000,The Lord of the Rings: The Two Towers,2002-12-18,926287400,179.0,8.0,Elijah Wood,Ian McKellen,Viggo Mortensen,Peter Jackson,Fantasy,847.0
95000000,Seventh Son,2014-12-12,114178613,102.0,5.2,Jeff Bridges,Julianne Moore,Ben Barnes,Sergei Bodrov,Fantasy,19.0
115000000,Lara Croft: Tomb Raider,2001-06-11,274703340,100.0,5.7,Angelina Jolie,Jon Voight,Iain Glen,Simon West,Adventure,160.0
100000000,Transcendence,2014-04-16,103039258,119.0,5.9,Johnny Depp,Paul Bettany,Rebecca Hall,Wally Pfister,Drama,3.0
93000000,Jurassic Park III,2001-07-18,368780809,92.0,5.7,Sam Neill,William H. Macy,Téa Leoni,Joe Johnston,Thriller,276.0
93000000,Rise of the Planet of the Apes,2011-08-03,482860185,105.0,7.0,James Franco,Freida Pinto,John Lithgow,Rupert Wyatt,Thriller,390.0
90000000,The Spiderwick Chronicles,2008-02-14,162839667,95.0,6.3,Freddie Highmore,Mary-Louise Parker,Nick Nolte,Mark Waters,Adventure,73.0
92000000,A Good Day to Die Hard,2013-02-06,304654182,98.0,5.2,Bruce Willis,Jai Courtney,Sebastian Koch,John Moore,Action,213.0
145000000,The Alamo,2004-04-07,25819961,137.0,5.8,Dennis Quaid,Billy Bob Thornton,Jason Patric,John Lee Hancock,War,-119.0
92000000,The Incredibles,2004-11-05,631442092,115.0,7.4,Craig T. Nelson,Holly Hunter,Samuel L. Jackson,Brad Bird,Action,539.0
98000000,Cutthroat Island,1995-12-22,10017322,119.0,5.7,Geena Davis,Matthew Modine,Frank Langella,Renny Harlin,Adventure,-88.0
95000000,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,226497209,118.0,6.0,Logan Lerman,Brandon T. Jackson,Alexandra Daddario,Chris Columbus,Adventure,131.0
90000000,Men in Black,1997-07-02,589390539,98.0,6.9,Tommy Lee Jones,Will Smith,Linda Fiorentino,Barry Sonnenfeld,Science Fiction,499.0
90000000,Toy Story 2,1999-10-30,497366869,92.0,7.3,Tom Hanks,Tim Allen,Joan Cusack,John Lasseter,Comedy,407.0
100000000,Unstoppable,2010-11-04,167805466,98.0,6.3,Denzel Washington,Chris Pine,Rosario Dawson,Tony Scott,Action,68.0
90000000,Rush Hour 2,2001-08-03,347325802,90.0,6.4,Chris Tucker,Jackie Chan,Zhang Ziyi,Brett Ratner,Comedy,257.0
100000000,What Lies Beneath,2000-07-21,155464351,130.0,6.3,Harrison Ford,Michelle Pfeiffer,Diana Scarwid,Robert Zemeckis,Horror,55.0
